record_id,trainset_id,rake_number,bogie_count,date,time_slot,station_name,in_time,out_time,passenger_capacity,passengers_boarded,passengers_alighted,occupancy_rate
294,3,R1002,6,23-09-2025,Night,Elamkulam,21:26,21:29,1800,13,13,2.6
295,3,R1002,6,23-09-2025,Night,Vytila,21:30,21:32,1800,55,17,4.7
296,3,R1002,6,23-09-2025,Night,Thaikoodam,21:35,21:37,1800,22,34,4
297,3,R1002,6,23-09-2025,Night,Petta,21:40,21:41,1800,26,64,1.9
298,3,R1002,6,23-09-2025,Night,Vadakkekotta,21:46,21:48,1800,12,45,0.1
299,3,R1002,6,23-09-2025,Night,SN Junction,21:51,21:54,1800,16,33,0
300,3,R1002,6,23-09-2025,Night,Tripunithura,21:56,21:59,1800,42,32,0.6
301,4,R1003,6,23-09-2025,Morning Peak,Aluva,07:00,07:01,1800,192,18,9.7
302,4,R1003,6,23-09-2025,Morning Peak,Pulinchodu,07:04,07:05,1800,94,58,11.7
303,4,R1003,6,23-09-2025,Morning Peak,Companypady,07:09,07:12,1800,159,65,16.9
304,4,R1003,6,23-09-2025,Morning Peak,Ambattukavu,07:13,07:16,1800,151,33,23.4
305,4,R1003,6,23-09-2025,Morning Peak,Muttom,07:19,07:22,1800,126,82,25.9
306,4,R1003,6,23-09-2025,Morning Peak,Kalamassery,07:25,07:27,1800,104,74,27.6
307,4,R1003,6,23-09-2025,Morning Peak,Cochin University,07:31,07:32,1800,196,10,37.9
308,4,R1003,6,23-09-2025,Morning Peak,Pathadipalam,07:37,07:39,1800,197,130,41.6
309,4,R1003,6,23-09-2025,Morning Peak,Edapally,07:41,07:42,1800,31,66,39.7
310,4,R1003,6,23-09-2025,Morning Peak,Changampuzha Park,07:46,07:48,1800,39,12,41.2
311,4,R1003,6,23-09-2025,Morning Peak,Palarivattom,07:49,07:51,1800,57,111,38.2
312,4,R1003,6,23-09-2025,Morning Peak,JLN Stadium,07:54,07:55,1800,42,148,32.3
313,4,R1003,6,23-09-2025,Morning Peak,Kaloor,07:58,08:01,1800,198,53,40.3
314,4,R1003,6,23-09-2025,Morning Peak,Town Hall,08:01,08:04,1800,90,74,41.2
315,4,R1003,6,23-09-2025,Morning Peak,M.G Road,08:07,08:10,1800,113,38,45.4
316,4,R1003,6,23-09-2025,Morning Peak,Maharaja's College,08:13,08:15,1800,160,136,46.7
317,4,R1003,6,23-09-2025,Morning Peak,Emakulam South,08:19,08:21,1800,45,97,43.8
318,4,R1003,6,23-09-2025,Morning Peak,Kadavanthra,08:23,08:24,1800,79,149,39.9
319,4,R1003,6,23-09-2025,Morning Peak,Elamkulam,08:27,08:30,1800,117,46,43.9
320,4,R1003,6,23-09-2025,Morning Peak,Vytila,08:30,08:31,1800,83,80,44.1
321,4,R1003,6,23-09-2025,Morning Peak,Thaikoodam,08:34,08:37,1800,200,16,54.3
322,4,R1003,6,23-09-2025,Morning Peak,Petta,08:38,08:39,1800,62,124,50.8
323,4,R1003,6,23-09-2025,Morning Peak,Vadakkekotta,08:41,08:44,1800,177,16,59.8
324,4,R1003,6,23-09-2025,Morning Peak,SN Junction,08:45,08:47,1800,167,65,65.4
325,4,R1003,6,23-09-2025,Morning Peak,Tripunithura,08:50,08:52,1800,121,36,70.2
326,4,R1003,6,23-09-2025,Midday,Aluva,10:00,10:03,1800,39,27,0.7
327,4,R1003,6,23-09-2025,Midday,Pulinchodu,10:06,10:09,1800,52,6,3.2
328,4,R1003,6,23-09-2025,Midday,Companypady,10:11,10:13,1800,54,48,3.6
329,4,R1003,6,23-09-2025,Midday,Ambattukavu,10:14,10:16,1800,35,55,2.4
330,4,R1003,6,23-09-2025,Midday,Muttom,10:18,10:19,1800,35,47,1.8
331,4,R1003,6,23-09-2025,Midday,Kalamassery,10:22,10:25,1800,78,6,5.8
332,4,R1003,6,23-09-2025,Midday,Cochin University,10:27,10:30,1800,55,30,7.2
333,4,R1003,6,23-09-2025,Midday,Pathadipalam,10:33,10:36,1800,31,62,5.4
334,4,R1003,6,23-09-2025,Midday,Edapally,10:38,10:39,1800,23,54,3.7
335,4,R1003,6,23-09-2025,Midday,Changampuzha Park,10:42,10:45,1800,21,21,3.7
336,4,R1003,6,23-09-2025,Midday,Palarivattom,10:48,10:50,1800,24,42,2.7
337,4,R1003,6,23-09-2025,Midday,JLN Stadium,10:51,10:54,1800,31,52,1.6
338,4,R1003,6,23-09-2025,Midday,Kaloor,10:54,10:55,1800,36,48,0.9
339,4,R1003,6,23-09-2025,Midday,Town Hall,10:57,10:59,1800,80,70,1.4
340,4,R1003,6,23-09-2025,Midday,M.G Road,11:01,11:02,1800,62,40,2.7
341,4,R1003,6,23-09-2025,Midday,Maharaja's College,11:06,11:07,1800,49,14,4.6
342,4,R1003,6,23-09-2025,Midday,Emakulam South,11:09,11:10,1800,55,22,6.4
343,4,R1003,6,23-09-2025,Midday,Kadavanthra,11:13,11:14,1800,35,6,8.1
344,4,R1003,6,23-09-2025,Midday,Elamkulam,11:18,11:19,1800,25,29,7.8
345,4,R1003,6,23-09-2025,Midday,Vytila,11:21,11:23,1800,74,44,9.5
346,4,R1003,6,23-09-2025,Midday,Thaikoodam,11:24,11:27,1800,11,55,7.1
347,4,R1003,6,23-09-2025,Midday,Petta,11:30,11:31,1800,78,57,8.2
348,4,R1003,6,23-09-2025,Midday,Vadakkekotta,11:34,11:37,1800,27,8,9.3
349,4,R1003,6,23-09-2025,Midday,SN Junction,11:39,11:40,1800,6,58,6.4
350,4,R1003,6,23-09-2025,Midday,Tripunithura,11:43,11:46,1800,52,49,6.6
351,4,R1003,6,23-09-2025,Evening Peak,Aluva,16:00,16:01,1800,49,148,0
352,4,R1003,6,23-09-2025,Evening Peak,Pulinchodu,16:06,16:09,1800,41,134,0
353,4,R1003,6,23-09-2025,Evening Peak,Companypady,16:10,16:11,1800,183,55,7.1
354,4,R1003,6,23-09-2025,Evening Peak,Ambattukavu,16:15,16:17,1800,186,59,14.2
355,4,R1003,6,23-09-2025,Evening Peak,Muttom,16:21,16:24,1800,45,130,9.4
356,4,R1003,6,23-09-2025,Evening Peak,Kalamassery,16:27,16:29,1800,97,122,8.1
357,4,R1003,6,23-09-2025,Evening Peak,Cochin University,16:33,16:34,1800,173,30,16
358,4,R1003,6,23-09-2025,Evening Peak,Pathadipalam,16:36,16:39,1800,88,82,16.3
359,4,R1003,6,23-09-2025,Evening Peak,Edapally,16:39,16:42,1800,122,46,20.6
360,4,R1003,6,23-09-2025,Evening Peak,Changampuzha Park,16:43,16:46,1800,78,12,24.2
361,4,R1003,6,23-09-2025,Evening Peak,Palarivattom,16:49,16:50,1800,50,47,24.4
362,4,R1003,6,23-09-2025,Evening Peak,JLN Stadium,16:54,16:55,1800,85,10,28.6
363,4,R1003,6,23-09-2025,Evening Peak,Kaloor,16:59,17:01,1800,42,79,26.5
364,4,R1003,6,23-09-2025,Evening Peak,Town Hall,17:04,17:05,1800,153,136,27.4
365,4,R1003,6,23-09-2025,Evening Peak,M.G Road,17:08,17:10,1800,55,117,24
366,4,R1003,6,23-09-2025,Evening Peak,Maharaja's College,17:11,17:14,1800,115,48,27.7
367,4,R1003,6,23-09-2025,Evening Peak,Emakulam South,17:17,17:19,1800,106,106,27.7
368,4,R1003,6,23-09-2025,Evening Peak,Kadavanthra,17:20,17:21,1800,181,96,32.4
369,4,R1003,6,23-09-2025,Evening Peak,Elamkulam,17:24,17:26,1800,130,115,33.3
370,4,R1003,6,23-09-2025,Evening Peak,Vytila,17:28,17:31,1800,104,12,38.4
371,4,R1003,6,23-09-2025,Evening Peak,Thaikoodam,17:34,17:36,1800,124,70,41.4
372,4,R1003,6,23-09-2025,Evening Peak,Petta,17:37,17:40,1800,50,90,39.2
373,4,R1003,6,23-09-2025,Evening Peak,Vadakkekotta,17:43,17:44,1800,101,18,43.8
374,4,R1003,6,23-09-2025,Evening Peak,SN Junction,17:47,17:48,1800,45,83,41.7
375,4,R1003,6,23-09-2025,Evening Peak,Tripunithura,17:51,17:52,1800,47,68,40.5
376,4,R1003,6,23-09-2025,Night,Aluva,20:00,20:03,1800,19,14,0.3
377,4,R1003,6,23-09-2025,Night,Pulinchodu,20:04,20:07,1800,56,37,1.3
378,4,R1003,6,23-09-2025,Night,Companypady,20:08,20:09,1800,52,30,2.6
379,4,R1003,6,23-09-2025,Night,Ambattukavu,20:12,20:15,1800,77,58,3.6
380,4,R1003,6,23-09-2025,Night,Muttom,20:15,20:18,1800,17,35,2.6
381,4,R1003,6,23-09-2025,Night,Kalamassery,20:20,20:22,1800,35,60,1.2
382,4,R1003,6,23-09-2025,Night,Cochin University,20:23,20:26,1800,26,44,0.2
383,4,R1003,6,23-09-2025,Night,Pathadipalam,20:26,20:28,1800,35,64,0
384,4,R1003,6,23-09-2025,Night,Edapally,20:30,20:33,1800,77,63,0.8
385,4,R1003,6,23-09-2025,Night,Changampuzha Park,20:36,20:38,1800,33,7,2.2
386,4,R1003,6,23-09-2025,Night,Palarivattom,20:42,20:45,1800,20,41,1.1
387,4,R1003,6,23-09-2025,Night,JLN Stadium,20:45,20:47,1800,59,55,1.3
388,4,R1003,6,23-09-2025,Night,Kaloor,20:49,20:52,1800,41,43,1.2
389,4,R1003,6,23-09-2025,Night,Town Hall,20:55,20:58,1800,69,21,3.8
390,4,R1003,6,23-09-2025,Night,M.G Road,21:01,21:04,1800,40,38,3.9
391,4,R1003,6,23-09-2025,Night,Maharaja's College,21:07,21:09,1800,71,13,7.2
392,4,R1003,6,23-09-2025,Night,Emakulam South,21:11,21:12,1800,26,56,5.5
393,4,R1003,6,23-09-2025,Night,Kadavanthra,21:14,21:17,1800,78,57,6.7
394,4,R1003,6,23-09-2025,Night,Elamkulam,21:19,21:20,1800,15,57,4.3
395,4,R1003,6,23-09-2025,Night,Vytila,21:23,21:25,1800,36,25,4.9
396,4,R1003,6,23-09-2025,Night,Thaikoodam,21:27,21:30,1800,78,14,8.5
397,4,R1003,6,23-09-2025,Night,Petta,21:31,21:32,1800,17,10,8.9
398,4,R1003,6,23-09-2025,Night,Vadakkekotta,21:34,21:36,1800,55,46,9.4
399,4,R1003,6,23-09-2025,Night,SN Junction,21:39,21:40,1800,13,62,6.7
400,4,R1003,6,23-09-2025,Night,Tripunithura,21:44,21:46,1800,75,50,8.1
401,5,R1004,5,23-09-2025,Morning Peak,Aluva,07:00,07:02,1500,161,65,6.4
402,5,R1004,5,23-09-2025,Morning Peak,Pulinchodu,07:05,07:06,1500,179,42,15.5
403,5,R1004,5,23-09-2025,Morning Peak,Companypady,07:08,07:11,1500,96,20,20.6
404,5,R1004,5,23-09-2025,Morning Peak,Ambattukavu,07:14,07:17,1500,93,29,24.9
405,5,R1004,5,23-09-2025,Morning Peak,Muttom,07:20,07:22,1500,85,137,21.4
406,5,R1004,5,23-09-2025,Morning Peak,Kalamassery,07:26,07:29,1500,181,135,24.5
407,5,R1004,5,23-09-2025,Morning Peak,Cochin University,07:30,07:33,1500,86,48,27
408,5,R1004,5,23-09-2025,Morning Peak,Pathadipalam,07:36,07:37,1500,180,73,34.1
409,5,R1004,5,23-09-2025,Morning Peak,Edapally,07:39,07:41,1500,186,142,37.1
410,5,R1004,5,23-09-2025,Morning Peak,Changampuzha Park,07:45,07:47,1500,187,54,45.9
411,5,R1004,5,23-09-2025,Morning Peak,Palarivattom,07:48,07:49,1500,172,33,55.2
412,5,R1004,5,23-09-2025,Morning Peak,JLN Stadium,07:52,07:55,1500,50,130,49.9
413,5,R1004,5,23-09-2025,Morning Peak,Kaloor,07:55,07:58,1500,197,23,61.5
414,5,R1004,5,23-09-2025,Morning Peak,Town Hall,07:58,08:00,1500,69,133,57.2
415,5,R1004,5,23-09-2025,Morning Peak,M.G Road,08:04,08:06,1500,66,58,57.7
416,5,R1004,5,23-09-2025,Morning Peak,Maharaja's College,08:10,08:12,1500,106,148,54.9
417,5,R1004,5,23-09-2025,Morning Peak,Emakulam South,08:16,08:18,1500,200,74,63.3
418,5,R1004,5,23-09-2025,Morning Peak,Kadavanthra,08:20,08:23,1500,83,54,65.3
419,5,R1004,5,23-09-2025,Morning Peak,Elamkulam,08:25,08:26,1500,163,13,75.3
420,5,R1004,5,23-09-2025,Morning Peak,Vytila,08:30,08:33,1500,108,122,74.3
421,5,R1004,5,23-09-2025,Morning Peak,Thaikoodam,08:35,08:36,1500,191,105,80.1
422,5,R1004,5,23-09-2025,Morning Peak,Petta,08:38,08:41,1500,79,72,80.5
423,5,R1004,5,23-09-2025,Morning Peak,Vadakkekotta,08:44,08:47,1500,136,117,81.8
424,5,R1004,5,23-09-2025,Morning Peak,SN Junction,08:49,08:50,1500,186,118,86.3
425,5,R1004,5,23-09-2025,Morning Peak,Tripunithura,08:52,08:53,1500,160,34,94.7
426,5,R1004,5,23-09-2025,Midday,Aluva,10:00,10:03,1500,62,54,0.5
427,5,R1004,5,23-09-2025,Midday,Pulinchodu,10:03,10:06,1500,44,52,0
428,5,R1004,5,23-09-2025,Midday,Companypady,10:09,10:11,1500,31,16,1
429,5,R1004,5,23-09-2025,Midday,Ambattukavu,10:13,10:16,1500,71,68,1.2
430,5,R1004,5,23-09-2025,Midday,Muttom,10:19,10:21,1500,39,24,2.2
431,5,R1004,5,23-09-2025,Midday,Kalamassery,10:23,10:25,1500,72,38,4.5
432,5,R1004,5,23-09-2025,Midday,Cochin University,10:29,10:31,1500,74,14,8.5
433,5,R1004,5,23-09-2025,Midday,Pathadipalam,10:33,10:36,1500,71,14,12.3
434,5,R1004,5,23-09-2025,Midday,Edapally,10:39,10:40,1500,71,17,15.9
435,5,R1004,5,23-09-2025,Midday,Changampuzha Park,10:45,10:47,1500,70,23,19
436,5,R1004,5,23-09-2025,Midday,Palarivattom,10:51,10:52,1500,70,48,20.5
437,5,R1004,5,23-09-2025,Midday,JLN Stadium,10:57,10:59,1500,22,18,20.7
438,5,R1004,5,23-09-2025,Midday,Kaloor,11:01,11:04,1500,68,65,20.9
439,5,R1004,5,23-09-2025,Midday,Town Hall,11:06,11:09,1500,38,43,20.6
440,5,R1004,5,23-09-2025,Midday,M.G Road,11:09,11:12,1500,14,39,18.9
441,5,R1004,5,23-09-2025,Midday,Maharaja's College,11:15,11:16,1500,65,49,20
442,5,R1004,5,23-09-2025,Midday,Emakulam South,11:20,11:21,1500,56,40,21.1
443,5,R1004,5,23-09-2025,Midday,Kadavanthra,11:26,11:27,1500,29,48,19.8
444,5,R1004,5,23-09-2025,Midday,Elamkulam,11:30,11:31,1500,51,46,20.1
445,5,R1004,5,23-09-2025,Midday,Vytila,11:33,11:34,1500,30,24,20.5
446,5,R1004,5,23-09-2025,Midday,Thaikoodam,11:37,11:39,1500,78,66,21.3
447,5,R1004,5,23-09-2025,Midday,Petta,11:41,11:43,1500,31,10,22.7
448,5,R1004,5,23-09-2025,Midday,Vadakkekotta,11:45,11:47,1500,67,22,25.7
449,5,R1004,5,23-09-2025,Midday,SN Junction,11:48,11:49,1500,58,64,25.3
450,5,R1004,5,23-09-2025,Midday,Tripunithura,11:54,11:55,1500,70,48,26.8
451,5,R1004,5,23-09-2025,Evening Peak,Aluva,16:00,16:03,1500,57,49,0.5
452,5,R1004,5,23-09-2025,Evening Peak,Pulinchodu,16:03,16:05,1500,199,57,10
453,5,R1004,5,23-09-2025,Evening Peak,Companypady,16:09,16:12,1500,133,39,16.3
454,5,R1004,5,23-09-2025,Evening Peak,Ambattukavu,16:15,16:18,1500,106,49,20.1
455,5,R1004,5,23-09-2025,Evening Peak,Muttom,16:19,16:20,1500,97,21,25.1
456,5,R1004,5,23-09-2025,Evening Peak,Kalamassery,16:23,16:24,1500,175,19,35.5
457,5,R1004,5,23-09-2025,Evening Peak,Cochin University,16:28,16:30,1500,180,116,39.8
458,5,R1004,5,23-09-2025,Evening Peak,Pathadipalam,16:34,16:36,1500,33,109,34.7
459,5,R1004,5,23-09-2025,Evening Peak,Edapally,16:38,16:40,1500,86,71,35.7
460,5,R1004,5,23-09-2025,Evening Peak,Changampuzha Park,16:44,16:45,1500,65,28,38.2
461,5,R1004,5,23-09-2025,Evening Peak,Palarivattom,16:49,16:51,1500,181,83,44.7
462,5,R1004,5,23-09-2025,Evening Peak,JLN Stadium,16:55,16:56,1500,173,76,51.2
463,5,R1004,5,23-09-2025,Evening Peak,Kaloor,17:01,17:04,1500,75,102,49.4
464,5,R1004,5,23-09-2025,Evening Peak,Town Hall,17:07,17:09,1500,124,100,51
465,5,R1004,5,23-09-2025,Evening Peak,M.G Road,17:13,17:16,1500,49,137,45.1
466,5,R1004,5,23-09-2025,Evening Peak,Maharaja's College,17:18,17:20,1500,70,95,43.5
467,5,R1004,5,23-09-2025,Evening Peak,Emakulam South,17:24,17:26,1500,178,77,50.2
468,5,R1004,5,23-09-2025,Evening Peak,Kadavanthra,17:30,17:33,1500,157,100,54
469,5,R1004,5,23-09-2025,Evening Peak,Elamkulam,17:34,17:37,1500,75,108,51.8
470,5,R1004,5,23-09-2025,Evening Peak,Vytila,17:37,17:39,1500,169,108,55.9
471,5,R1004,5,23-09-2025,Evening Peak,Thaikoodam,17:42,17:43,1500,194,74,63.9
472,5,R1004,5,23-09-2025,Evening Peak,Petta,17:47,17:48,1500,178,28,73.9
473,5,R1004,5,23-09-2025,Evening Peak,Vadakkekotta,17:50,17:51,1500,92,37,77.5
474,5,R1004,5,23-09-2025,Evening Peak,SN Junction,17:56,17:59,1500,144,34,84.9
475,5,R1004,5,23-09-2025,Evening Peak,Tripunithura,17:59,18:00,1500,85,40,87.9
476,5,R1004,5,23-09-2025,Night,Aluva,20:00,20:03,1500,11,39,0
477,5,R1004,5,23-09-2025,Night,Pulinchodu,20:03,20:04,1500,34,50,0
478,5,R1004,5,23-09-2025,Night,Companypady,20:08,20:09,1500,39,7,2.1
479,5,R1004,5,23-09-2025,Night,Ambattukavu,20:13,20:14,1500,35,18,3.3
480,5,R1004,5,23-09-2025,Night,Muttom,20:19,20:21,1500,80,57,4.8
481,5,R1004,5,23-09-2025,Night,Kalamassery,20:25,20:27,1500,5,25,3.5
482,5,R1004,5,23-09-2025,Night,Cochin University,20:29,20:31,1500,9,30,2.1
483,5,R1004,5,23-09-2025,Night,Pathadipalam,20:32,20:34,1500,20,50,0.1
484,5,R1004,5,23-09-2025,Night,Edapally,20:36,20:39,1500,51,40,0.8
485,5,R1004,5,23-09-2025,Night,Changampuzha Park,20:42,20:44,1500,9,39,0
486,5,R1004,5,23-09-2025,Night,Palarivattom,20:47,20:50,1500,65,11,3.6
487,5,R1004,5,23-09-2025,Night,JLN Stadium,20:52,20:55,1500,70,14,7.3
488,5,R1004,5,23-09-2025,Night,Kaloor,20:55,20:58,1500,31,50,6.1
489,5,R1004,5,23-09-2025,Night,Town Hall,21:00,21:03,1500,67,50,7.2
490,5,R1004,5,23-09-2025,Night,M.G Road,21:05,21:08,1500,62,8,10.8
491,5,R1004,5,23-09-2025,Night,Maharaja's College,21:09,21:10,1500,45,29,11.9
492,5,R1004,5,23-09-2025,Night,Emakulam South,21:12,21:14,1500,22,70,8.7
493,5,R1004,5,23-09-2025,Night,Kadavanthra,21:18,21:21,1500,24,38,7.7
494,5,R1004,5,23-09-2025,Night,Elamkulam,21:23,21:25,1500,57,39,8.9
495,5,R1004,5,23-09-2025,Night,Vytila,21:26,21:28,1500,52,48,9.2
496,5,R1004,5,23-09-2025,Night,Thaikoodam,21:29,21:30,1500,19,38,7.9
497,5,R1004,5,23-09-2025,Night,Petta,21:33,21:35,1500,45,27,9.1
498,5,R1004,5,23-09-2025,Night,Vadakkekotta,21:39,21:40,1500,70,55,10.1
499,5,R1004,5,23-09-2025,Night,SN Junction,21:44,21:46,1500,5,61,6.4
500,5,R1004,5,23-09-2025,Night,Tripunithura,21:49,21:51,1500,30,53,4.9
501,6,R1005,4,23-09-2025,Morning Peak,Aluva,07:00,07:02,1300,50,52,0
502,6,R1005,4,23-09-2025,Morning Peak,Pulinchodu,07:03,07:04,1300,118,51,5.2
503,6,R1005,4,23-09-2025,Morning Peak,Companypady,07:07,07:08,1300,163,75,11.9
504,6,R1005,4,23-09-2025,Morning Peak,Ambattukavu,07:12,07:15,1300,47,54,11.4
505,6,R1005,4,23-09-2025,Morning Peak,Muttom,07:15,07:16,1300,38,59,9.8
506,6,R1005,4,23-09-2025,Morning Peak,Kalamassery,07:20,07:22,1300,93,141,6.1
507,6,R1005,4,23-09-2025,Morning Peak,Cochin University,07:25,07:26,1300,38,36,6.2
508,6,R1005,4,23-09-2025,Morning Peak,Pathadipalam,07:30,07:31,1300,135,114,7.8
509,6,R1005,4,23-09-2025,Morning Peak,Edapally,07:36,07:39,1300,140,74,12.9
510,6,R1005,4,23-09-2025,Morning Peak,Changampuzha Park,07:40,07:41,1300,75,23,16.9
511,6,R1005,4,23-09-2025,Morning Peak,Palarivattom,07:43,07:45,1300,115,77,19.8
512,6,R1005,4,23-09-2025,Morning Peak,JLN Stadium,07:47,07:48,1300,80,133,15.8
513,6,R1005,4,23-09-2025,Morning Peak,Kaloor,07:50,07:53,1300,102,21,22
514,6,R1005,4,23-09-2025,Morning Peak,Town Hall,07:55,07:58,1300,77,96,20.5
515,6,R1005,4,23-09-2025,Morning Peak,M.G Road,07:59,08:01,1300,79,102,18.8
516,6,R1005,4,23-09-2025,Morning Peak,Maharaja's College,08:02,08:05,1300,98,120,17.1
517,6,R1005,4,23-09-2025,Morning Peak,Emakulam South,08:05,08:06,1300,43,113,11.7
518,6,R1005,4,23-09-2025,Morning Peak,Kadavanthra,08:10,08:12,1300,169,105,16.6
519,6,R1005,4,23-09-2025,Morning Peak,Elamkulam,08:14,08:15,1300,145,144,16.7
520,6,R1005,4,23-09-2025,Morning Peak,Vytila,08:19,08:21,1300,72,107,14
521,6,R1005,4,23-09-2025,Morning Peak,Thaikoodam,08:23,08:24,1300,65,92,11.9
522,6,R1005,4,23-09-2025,Morning Peak,Petta,08:29,08:30,1300,41,137,4.5
523,6,R1005,4,23-09-2025,Morning Peak,Vadakkekotta,08:33,08:35,1300,192,88,12.5
524,6,R1005,4,23-09-2025,Morning Peak,SN Junction,08:38,08:40,1300,141,33,20.8
525,6,R1005,4,23-09-2025,Morning Peak,Tripunithura,08:41,08:43,1300,103,13,27.8
526,6,R1005,4,23-09-2025,Midday,Aluva,10:00,10:03,1300,76,20,4.3
527,6,R1005,4,23-09-2025,Midday,Pulinchodu,10:06,10:07,1300,68,41,6.4
528,6,R1005,4,23-09-2025,Midday,Companypady,10:10,10:12,1300,79,54,8.3
529,6,R1005,4,23-09-2025,Midday,Ambattukavu,10:15,10:17,1300,29,44,7.2
530,6,R1005,4,23-09-2025,Midday,Muttom,10:20,10:23,1300,40,58,5.8
531,6,R1005,4,23-09-2025,Midday,Kalamassery,10:25,10:28,1300,68,9,10.3
532,6,R1005,4,23-09-2025,Midday,Cochin University,10:28,10:29,1300,55,16,13.3
533,6,R1005,4,23-09-2025,Midday,Pathadipalam,10:33,10:35,1300,41,16,15.2
534,6,R1005,4,23-09-2025,Midday,Edapally,10:37,10:38,1300,43,5,18.2
535,6,R1005,4,23-09-2025,Midday,Changampuzha Park,10:42,10:45,1300,48,38,18.9
536,6,R1005,4,23-09-2025,Midday,Palarivattom,10:48,10:50,1300,11,33,17.2
537,6,R1005,4,23-09-2025,Midday,JLN Stadium,10:51,10:54,1300,29,30,17.2
538,6,R1005,4,23-09-2025,Midday,Kaloor,10:57,11:00,1300,46,48,17
539,6,R1005,4,23-09-2025,Midday,Town Hall,11:00,11:03,1300,40,24,18.2
540,6,R1005,4,23-09-2025,Midday,M.G Road,11:05,11:06,1300,57,59,18.1
541,6,R1005,4,23-09-2025,Midday,Maharaja's College,11:11,11:12,1300,7,57,14.2
542,6,R1005,4,23-09-2025,Midday,Emakulam South,11:16,11:17,1300,79,23,18.5
543,6,R1005,4,23-09-2025,Midday,Kadavanthra,11:19,11:21,1300,46,13,21.1
544,6,R1005,4,23-09-2025,Midday,Elamkulam,11:22,11:24,1300,5,42,18.2
545,6,R1005,4,23-09-2025,Midday,Vytila,11:27,11:29,1300,66,20,21.8
546,6,R1005,4,23-09-2025,Midday,Thaikoodam,11:32,11:35,1300,50,49,21.8
547,6,R1005,4,23-09-2025,Midday,Petta,11:37,11:39,1300,6,18,20.9
548,6,R1005,4,23-09-2025,Midday,Vadakkekotta,11:43,11:45,1300,78,51,23
549,6,R1005,4,23-09-2025,Midday,SN Junction,11:47,11:49,1300,66,33,25.5
550,6,R1005,4,23-09-2025,Midday,Tripunithura,11:50,11:51,1300,77,24,29.6
551,6,R1005,4,23-09-2025,Evening Peak,Aluva,16:00,16:03,1300,141,77,4.9
552,6,R1005,4,23-09-2025,Evening Peak,Pulinchodu,16:06,16:08,1300,191,77,13.7
553,6,R1005,4,23-09-2025,Evening Peak,Companypady,16:09,16:12,1300,104,62,16.9
554,6,R1005,4,23-09-2025,Evening Peak,Ambattukavu,16:14,16:17,1300,53,83,14.6
555,6,R1005,4,23-09-2025,Evening Peak,Muttom,16:19,16:20,1300,168,143,16.5
556,6,R1005,4,23-09-2025,Evening Peak,Kalamassery,16:22,16:24,1300,57,130,10.9
557,6,R1005,4,23-09-2025,Evening Peak,Cochin University,16:25,16:27,1300,187,117,16.3
558,6,R1005,4,23-09-2025,Evening Peak,Pathadipalam,16:28,16:29,1300,57,147,9.4
559,6,R1005,4,23-09-2025,Evening Peak,Edapally,16:33,16:34,1300,116,34,15.7
560,6,R1005,4,23-09-2025,Evening Peak,Changampuzha Park,16:36,16:39,1300,171,105,20.8
561,6,R1005,4,23-09-2025,Evening Peak,Palarivattom,16:41,16:44,1300,140,19,30.1
562,6,R1005,4,23-09-2025,Evening Peak,JLN Stadium,16:44,16:46,1300,75,39,32.8
563,6,R1005,4,23-09-2025,Evening Peak,Kaloor,16:49,16:51,1300,166,97,38.2
564,6,R1005,4,23-09-2025,Evening Peak,Town Hall,16:52,16:55,1300,44,75,35.8
565,6,R1005,4,23-09-2025,Evening Peak,M.G Road,16:56,16:58,1300,178,59,44.9
566,6,R1005,4,23-09-2025,Evening Peak,Maharaja's College,17:02,17:05,1300,156,100,49.2
567,6,R1005,4,23-09-2025,Evening Peak,Emakulam South,17:07,17:09,1300,52,84,46.8
568,6,R1005,4,23-09-2025,Evening Peak,Kadavanthra,17:11,17:13,1300,125,121,47.1
569,6,R1005,4,23-09-2025,Evening Peak,Elamkulam,17:17,17:20,1300,70,60,47.8
570,6,R1005,4,23-09-2025,Evening Peak,Vytila,17:20,17:21,1300,42,137,40.5
571,6,R1005,4,23-09-2025,Evening Peak,Thaikoodam,17:24,17:27,1300,163,54,48.9
572,6,R1005,4,23-09-2025,Evening Peak,Petta,17:27,17:29,1300,189,25,61.5
573,6,R1005,4,23-09-2025,Evening Peak,Vadakkekotta,17:30,17:31,1300,190,146,64.9
574,6,R1005,4,23-09-2025,Evening Peak,SN Junction,17:35,17:36,1300,97,75,66.6
575,6,R1005,4,23-09-2025,Evening Peak,Tripunithura,17:39,17:40,1300,82,136,62.5
576,6,R1005,4,23-09-2025,Night,Aluva,20:00,20:02,1300,5,7,0
577,6,R1005,4,23-09-2025,Night,Pulinchodu,20:06,20:08,1300,75,32,3.3
578,6,R1005,4,23-09-2025,Night,Companypady,20:11,20:12,1300,65,22,6.6
579,6,R1005,4,23-09-2025,Night,Ambattukavu,20:17,20:20,1300,17,26,5.9
580,6,R1005,4,23-09-2025,Night,Muttom,20:22,20:25,1300,32,5,8
581,6,R1005,4,23-09-2025,Night,Kalamassery,20:26,20:29,1300,6,53,4.4
582,6,R1005,4,23-09-2025,Night,Cochin University,20:30,20:32,1300,45,30,5.5
583,6,R1005,4,23-09-2025,Night,Pathadipalam,20:34,20:36,1300,50,26,7.4
584,6,R1005,4,23-09-2025,Night,Edapally,20:40,20:43,1300,79,47,9.8
